"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",1,16,0.03,64,0.0299995,24.0411,"km1",7870610,7817884,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",2,16,0.03,64,0.0299995,25.9066,"km1",7815475,7759132,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",3,16,0.03,64,0.0299995,25.2843,"km1",7850559,7797599,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",4,16,0.03,64,0.0299995,23.0708,"km1",7829314,7773238,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",5,16,0.03,64,0.0288922,23.9196,"km1",7783138,7727260,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",1,2,0.03,64,0.0290198,11.142,"km1",721860,721860,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",2,2,0.03,64,0.0289112,11.0342,"km1",721824,721824,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",3,2,0.03,64,0.0289052,10.9753,"km1",721822,721822,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",4,2,0.03,64,0.0297924,11.7887,"km1",792125,792125,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",5,2,0.03,64,0.0299916,11.7605,"km1",716881,716881,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",1,64,0.03,64,0.0299943,41.3109,"km1",9146004,8895126,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",2,64,0.03,64,0.0299943,41.7343,"km1",9104978,8851238,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",3,64,0.03,64,0.0299943,44.1156,"km1",9159534,8901146,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",4,64,0.03,64,0.0299943,42.4321,"km1",9134869,8884499,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",5,64,0.03,64,0.0299943,44.6873,"km1",9193584,8943360,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",1,8,0.03,64,0.0299995,19.8766,"km1",6602553,6583904,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",2,8,0.03,64,0.0298275,14.4804,"km1",6546113,6527903,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",3,8,0.03,64,0.0299995,14.5784,"km1",6572284,6554096,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",4,8,0.03,64,0.0299995,16.3999,"km1",6576776,6558553,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.barrier_3t_true-unreach-call.i-witness.cnf.primal.hgr","no",5,8,0.03,64,0.0299995,16.9332,"km1",6602729,6583804,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",1,16,0.03,64,0.0299997,285.511,"km1",2287474,620536,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",2,16,0.03,64,0.0299993,306.81,"km1",2319618,571483,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",3,16,0.03,64,0.0299997,296.816,"km1",2251652,616123,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",4,16,0.03,64,0.0299989,269.107,"km1",2255861,605530,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",5,16,0.03,64,0.0299997,312.8,"km1",2325174,628861,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",1,2,0.03,64,0.00513154,151.444,"km1",233163,233163,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",2,2,0.03,64,0.0182231,147.824,"km1",233106,233106,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",3,2,0.03,64,0.0167138,155.781,"km1",232747,232747,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",4,2,0.03,64,0.0157172,128.187,"km1",258441,258441,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",5,2,0.03,64,0.00870599,140.533,"km1",245913,245913,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",1,64,0.03,64,0.0299981,590.346,"km1",4753664,778036,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",2,64,0.03,64,0.0299948,535.645,"km1",4767220,774108,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",3,64,0.03,64,0.0299997,547.857,"km1",4821647,856900,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",4,64,0.03,64,0.0299965,472.011,"km1",4852197,775006,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",5,64,0.03,64,0.0299965,541.203,"km1",4812591,804685,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",1,8,0.03,64,0.0201469,182.103,"km1",1344770,506482,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",2,8,0.03,64,0.021587,193.07,"km1",1293175,467868,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",3,8,0.03,64,0.0199838,161.651,"km1",1215650,480061,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",4,8,0.03,64,0.0242148,187.418,"km1",1318056,524529,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.dual.hgr","no",5,8,0.03,64,0.0299999,182.979,"km1",1300788,460392,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",1,16,0.03,64,0.0299996,45.9502,"km1",9241505,9217648,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",2,16,0.03,64,0.0299996,43.837,"km1",9130895,9101300,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",3,16,0.03,64,0.0299996,36.9387,"km1",9213998,9172992,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",4,16,0.03,64,0.0299996,46.9811,"km1",9143009,9123134,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",5,16,0.03,64,0.0299996,40.1252,"km1",9158640,9129754,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",1,2,0.03,64,0.0268617,25.6685,"km1",4557745,4557745,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",2,2,0.03,64,0.029995,24.9532,"km1",4672817,4672817,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",3,2,0.03,64,0.0299312,28.2147,"km1",4636100,4636100,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",4,2,0.03,64,0.0299999,29.2712,"km1",4550932,4550932,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",5,2,0.03,64,0.0258068,24.996,"km1",4567701,4567701,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",1,64,0.03,64,0.0299975,71.3922,"km1",9659101,9607455,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",2,64,0.03,64,0.0299975,66.8178,"km1",9695208,9619701,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",3,64,0.03,64,0.0299975,71.5538,"km1",9682748,9616386,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",4,64,0.03,64,0.0299975,61.3432,"km1",9679742,9616427,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",5,64,0.03,64,0.0299975,69.468,"km1",9644082,9588396,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",1,8,0.03,64,0.0299996,38.1232,"km1",8529136,8505661,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",2,8,0.03,64,0.0299996,42.1693,"km1",8474858,8463962,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",3,8,0.03,64,0.0299996,31.1237,"km1",8615827,8593570,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",4,8,0.03,64,0.0299996,42.0248,"km1",8577793,8554502,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.hgr","no",5,8,0.03,64,0.0299996,38.9052,"km1",8507807,8489736,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",1,16,0.03,64,0.0299995,21.2005,"km1",9161633,9124937,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",2,16,0.03,64,0.0299995,28.4328,"km1",9126564,9101057,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",3,16,0.03,64,0.0299995,24.9736,"km1",9175566,9143329,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",4,16,0.03,64,0.0299995,28.784,"km1",9187117,9139940,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",5,16,0.03,64,0.0299995,20.8072,"km1",9181113,9141677,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",1,2,0.03,64,0.0299906,17.2589,"km1",4600388,4600388,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",2,2,0.03,64,0.0299881,13.3513,"km1",4659928,4659928,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",3,2,0.03,64,0.0299891,12.1427,"km1",4671036,4671036,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",4,2,0.03,64,0.0299889,14.0761,"km1",4660281,4660281,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",5,2,0.03,64,0.0299899,18.5318,"km1",4590532,4590532,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",1,64,0.03,64,0.0299975,30.5179,"km1",9689461,9621132,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",2,64,0.03,64,0.0299975,24.1249,"km1",9680660,9612920,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",3,64,0.03,64,0.0299975,30.2036,"km1",9671789,9606052,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",4,64,0.03,64,0.0299975,35.3484,"km1",9678041,9626278,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",5,64,0.03,64,0.0299975,27.1097,"km1",9685755,9617243,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",1,8,0.03,64,0.0299996,24.48,"km1",8485250,8466143,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",2,8,0.03,64,0.0299996,24.5594,"km1",8488522,8468241,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",3,8,0.03,64,0.0299996,21.6521,"km1",8506418,8483293,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",4,8,0.03,64,0.0299996,26.7631,"km1",8552127,8524503,"no"
"Mt-KaHyPar Fast","sat14_sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf.primal.hgr","no",5,8,0.03,64,0.0299996,20.658,"km1",8509376,8483185,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",1,16,0.03,64,0.0226206,43.1367,"km1",48997,12315,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",2,16,0.03,64,0.029993,31.928,"km1",54098,15136,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",3,16,0.03,64,0.0151627,41.2054,"km1",45002,11378,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",4,16,0.03,64,0.0264643,27.0116,"km1",49671,11539,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",5,16,0.03,64,0.00634423,36.6018,"km1",47054,11390,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",1,2,0.03,64,0.00972742,9.7204,"km1",4191,4191,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",2,2,0.03,64,0.0264196,21.7395,"km1",4474,4474,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",3,2,0.03,64,0.0034696,8.78522,"km1",2816,2816,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",4,2,0.03,64,0.0115449,9.64721,"km1",3679,3679,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",5,2,0.03,64,0.0133497,12.4789,"km1",3377,3377,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",1,64,0.03,64,0.0299458,86.0088,"km1",171253,33415,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",2,64,0.03,64,0.0299546,91.611,"km1",164790,29224,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",3,64,0.03,64,0.0299809,64.0413,"km1",203814,66815,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",4,64,0.03,64,0.029959,76.8042,"km1",187943,51870,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",5,64,0.03,64,0.0299765,67.4482,"km1",171333,38041,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",1,8,0.03,64,0.0167367,35.1202,"km1",27596,10943,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",2,8,0.03,64,0.00694332,28.4921,"km1",25144,9577,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",3,8,0.03,64,0.0199747,41.7845,"km1",25434,8946,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",4,8,0.03,64,0.0268724,40.5783,"km1",22878,8196,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.dual.hgr","no",5,8,0.03,64,0.00610777,20.5396,"km1",27764,10464,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",1,16,0.03,64,0.029992,19.3378,"km1",5507518,4736907,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",2,16,0.03,64,0.029992,20.1823,"km1",5401198,4718323,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",3,16,0.03,64,0.029992,18.1256,"km1",5650466,4941479,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",4,16,0.03,64,0.029992,18.6611,"km1",5162818,4731750,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",5,16,0.03,64,0.029992,18.9398,"km1",5480363,4774493,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",1,2,0.03,64,0,9.08082,"km1",766547,766547,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",2,2,0.03,64,0.0212178,10.9453,"km1",769802,769802,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",3,2,0.03,64,0.0299999,10.6972,"km1",603173,603173,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",4,2,0.03,64,0.0299999,11.5843,"km1",601112,601112,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",5,2,0.03,64,0.0299999,10.8196,"km1",616394,616394,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",1,64,0.03,64,0.0299737,28.4768,"km1",7287876,6679923,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",2,64,0.03,64,0.0299737,30.927,"km1",7537705,6848484,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",3,64,0.03,64,0.0299737,30.7504,"km1",7431660,6804574,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",4,64,0.03,64,0.0299737,30.7152,"km1",7296636,6692367,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",5,64,0.03,64,0.0299737,31.0008,"km1",7326487,6701315,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",1,8,0.03,64,0.0299965,15.6487,"km1",3787660,3472042,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",2,8,0.03,64,0.0299965,18.2616,"km1",3812320,3439657,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",3,8,0.03,64,0.029992,17.16,"km1",3726993,3431244,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",4,8,0.03,64,0.0299965,15.9412,"km1",3932101,3598958,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.hgr","no",5,8,0.03,64,0.029992,16.2729,"km1",3891856,3570881,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",1,16,0.03,64,0.0299917,22.61,"km1",7181397,6276113,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",2,16,0.03,64,0.0299917,22.963,"km1",7108491,6143051,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",3,16,0.03,64,0.0299917,23.5418,"km1",7145206,6232682,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",4,16,0.03,64,0.0299917,20.3941,"km1",6902710,5884081,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",5,16,0.03,64,0.0299917,26.7054,"km1",7720210,6837408,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",1,2,0.03,64,0.0299223,9.72819,"km1",1764247,1764247,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",2,2,0.03,64,0.0299876,10.5674,"km1",1946063,1946063,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",3,2,0.03,64,0.0299561,9.85985,"km1",1844144,1844144,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",4,2,0.03,64,0.0299673,9.656,"km1",1821966,1821966,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",5,2,0.03,64,0.0299651,9.95196,"km1",1776677,1776677,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",1,64,0.03,64,0.0299367,29.1158,"km1",9746093,8137450,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",2,64,0.03,64,0.0299367,30.3068,"km1",9624295,8065121,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",3,64,0.03,64,0.0299367,31.1413,"km1",9854153,8258769,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",4,64,0.03,64,0.0299367,28.2434,"km1",9686585,8060970,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",5,64,0.03,64,0.0299367,31.2116,"km1",9849421,8321221,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",1,8,0.03,64,0.029992,16.8516,"km1",5691369,5152728,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",2,8,0.03,64,0.029992,17.8458,"km1",5283716,4784498,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",3,8,0.03,64,0.029992,19.3013,"km1",5981300,5415424,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",4,8,0.03,64,0.029992,20.336,"km1",5430390,4942717,"no"
"Mt-KaHyPar Fast","sat14_velev-npe-1.0-9dlx-b71.cnf.primal.hgr","no",5,8,0.03,64,0.029992,20.0496,"km1",5598874,5048874,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",1,16,0.03,64,0.00357903,12.2478,"km1",696,52,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",2,16,0.03,64,0.000408109,12.4098,"km1",697,53,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",3,16,0.03,64,0.000371898,16.1066,"km1",697,53,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",4,16,0.03,64,0.000469766,18.6012,"km1",697,53,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",5,16,0.03,64,0.000393918,14.2544,"km1",697,53,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",1,2,0.03,64,0,14.7482,"km1",46,46,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",2,2,0.03,64,0,14.3103,"km1",46,46,"no"
"Mt-KaHyPar Fast","sat14_zfcp-2.8-u2-nh.cnf.dual.hgr","no",3,2,0.03,64,0,14.7361,"km1",46,46,"no"
