algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,dac2012_superblue16.hgr,no,2,8,0.03,1,0.00659846723104951,2.508,km1,19636,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,3,8,0.03,1,0.012601239503740258,2.504,km1,17524,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,4,8,0.03,1,0.007469098324035084,2.491,km1,18219,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,5,8,0.03,1,0.011902443494896442,2.507,km1,18319,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,1,16,0.03,1,0.004225869671729443,2.929,km1,18101,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,2,16,0.03,1,0.004256491915727523,2.986,km1,19061,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,3,16,0.03,1,0.004195247427731585,3.061,km1,19938,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,4,16,0.03,1,0.004807692307692291,2.936,km1,19372,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,5,16,0.03,1,0.0,3.041,km1,19566,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,1,2,0.03,1,0.0,0.804,km1,1652,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,2,2,0.03,1,0.011299910810324665,0.828,km1,1872,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,3,2,0.03,1,0.005760964014071224,0.825,km1,1913,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,4,2,0.03,1,0.011100860890901565,0.824,km1,2014,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,5,2,0.03,1,0.0,0.806,km1,1637,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,1,64,0.03,1,0.006246937775600259,4.519,km1,37562,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,2,64,0.03,1,0.006246937775600259,4.492,km1,38092,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,3,64,0.03,1,0.004777070063694211,4.509,km1,38733,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,4,64,0.03,1,0.005389514943655138,4.506,km1,37860,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,5,64,0.03,1,0.004532092111710018,4.447,km1,38314,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,1,8,0.03,1,0.003751282326101224,2.195,km1,12041,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,2,8,0.03,1,0.0028938463658496616,2.232,km1,12577,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,3,8,0.03,1,0.004103443524061889,2.242,km1,11959,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,4,8,0.03,1,0.0,2.225,km1,13185,2147483647,no
PaToH-D,dac2012_superblue19.hgr,no,5,8,0.03,1,0.004761831850683684,2.208,km1,12013,2147483647,no
PaToH-D,dac2012_superblue2.hgr,no,1,16,0.03,1,0.0070154879168911055,4.937,km1,32340,2147483647,no
PaToH-D,dac2012_superblue2.hgr,no,2,16,0.03,1,0.004909257910239662,4.772,km1,31911,2147483647,no
