"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
"Mt-KaHyPar","FullChip.mtx.hgr","no",3,64,0.03,64,0.0299959,142.095,"km1",3015413,2930188,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",4,64,0.03,64,0.0299959,147.837,"km1",3026733,2919894,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",5,64,0.03,64,0.0299959,146.16,"km1",3057899,2916822,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",1,8,0.03,64,0.0299965,81.5608,"km1",2582839,2568422,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",2,8,0.03,64,0.0299992,143.858,"km1",2625443,2612376,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",3,8,0.03,64,0.0299992,110.386,"km1",2631562,2619942,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",4,8,0.03,64,0.0299965,60.269,"km1",2623054,2609535,"no"
"Mt-KaHyPar","FullChip.mtx.hgr","no",5,8,0.03,64,0.0299992,134.908,"km1",2629225,2621370,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",1,16,0.03,64,0.0299594,48.0886,"km1",206248,145493,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",2,16,0.03,64,0.0299594,36.2937,"km1",204875,146128,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",3,16,0.03,64,0.0299594,44.867,"km1",206631,146183,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",4,16,0.03,64,0.0299594,43.1857,"km1",202839,143957,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",5,16,0.03,64,0.0299594,39.2285,"km1",201373,142353,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",1,2,0.03,64,0.0002238,12.4913,"km1",40046,40046,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",2,2,0.03,64,0.000343161,12.9993,"km1",43640,43640,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",3,2,0.03,64,0.00538613,13.696,"km1",47268,47268,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",4,2,0.03,64,0.0001865,13.1715,"km1",42781,42781,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",5,2,0.03,64,0.020612,13.8393,"km1",42313,42313,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",1,64,0.03,64,0.0298401,90.794,"km1",413327,213571,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",2,64,0.03,64,0.0298401,95.4701,"km1",404259,210139,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",3,64,0.03,64,0.0298401,89.3066,"km1",408992,211534,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",4,64,0.03,64,0.0298401,89.0377,"km1",408958,211224,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",5,64,0.03,64,0.0298401,84.3588,"km1",409148,211524,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",1,8,0.03,64,0.0299893,33.1268,"km1",134419,107226,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",2,8,0.03,64,0.0299594,31.6665,"km1",131039,104629,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",3,8,0.03,64,0.0299893,26.8678,"km1",133716,106847,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",4,8,0.03,64,0.0299893,26.9454,"km1",133886,106257,"no"
"Mt-KaHyPar","Ga41As41H72.mtx.hgr","no",5,8,0.03,64,0.0299296,34.4801,"km1",136918,108805,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",1,16,0.03,64,0.0265152,6.07907,"km1",134631,128763,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",2,16,0.03,64,0.0297531,6.50386,"km1",135288,129372,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",3,16,0.03,64,0.0299868,5.8925,"km1",137451,131547,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",4,16,0.03,64,0.0299756,5.82469,"km1",138756,132738,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",5,16,0.03,64,0.0296863,6.24492,"km1",136521,130569,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",1,2,0.03,64,0.0152842,2.49472,"km1",27654,27654,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",2,2,0.03,64,0.00832012,2.47819,"km1",28215,28215,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",3,2,0.03,64,4.17258e-06,2.64137,"km1",27351,27351,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",4,2,0.03,64,0.00941334,2.52453,"km1",27984,27984,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",5,2,0.03,64,0.020141,2.58055,"km1",28179,28179,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",1,64,0.03,64,0.0299524,15.5758,"km1",305646,279489,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",2,64,0.03,64,0.0299969,15.004,"km1",308034,281868,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",3,64,0.03,64,0.0299524,15.2351,"km1",303414,277137,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",4,64,0.03,64,0.0299969,15.677,"km1",311352,285201,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",5,64,0.03,64,0.0299524,15.4982,"km1",305445,279078,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",1,8,0.03,64,0.0286628,4.3338,"km1",88188,85650,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",2,8,0.03,64,0.0156221,4.30623,"km1",86115,83586,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",3,8,0.03,64,0.023767,4.32933,"km1",85329,82797,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",4,8,0.03,64,0.0299925,4.03039,"km1",88509,85980,"no"
"Mt-KaHyPar","Geo_1438.mtx.hgr","no",5,8,0.03,64,0.0296587,4.31538,"km1",86778,84255,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",1,16,0.03,64,0.0269265,1.78207,"km1",22568,21550,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",2,16,0.03,64,0.0289623,1.78845,"km1",21944,20962,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",3,16,0.03,64,0.0284194,1.79806,"km1",22898,21942,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",4,16,0.03,64,0.0269808,1.80887,"km1",22806,21886,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",5,16,0.03,64,0.0280394,1.81587,"km1",22396,21616,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",1,2,0.03,64,0.00516078,1.07325,"km1",2018,2018,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",2,2,0.03,64,0.00462468,1.07644,"km1",1994,1994,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",3,2,0.03,64,0.00774286,1.05093,"km1",2072,2072,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",4,2,0.03,64,0.00256851,1.05421,"km1",2016,2016,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",5,2,0.03,64,0.0124184,1.05339,"km1",2100,2100,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",1,64,0.03,64,0.0279014,5.25592,"km1",88726,85084,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",2,64,0.03,64,0.0284443,5.30184,"km1",87906,84296,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",3,64,0.03,64,0.0294213,4.97035,"km1",87874,84086,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",4,64,0.03,64,0.0285528,5.3897,"km1",88050,84964,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",5,64,0.03,64,0.0299642,4.98402,"km1",88434,84846,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",1,8,0.03,64,0.0272933,1.43118,"km1",12634,12394,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",2,8,0.03,64,0.0260311,1.40211,"km1",12980,12820,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",3,8,0.03,64,0.0263161,1.36321,"km1",12616,12362,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",4,8,0.03,64,0.026099,1.41786,"km1",13148,12880,"no"
"Mt-KaHyPar","gsm_106857.mtx.hgr","no",5,8,0.03,64,0.0239818,1.47047,"km1",15282,15080,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",1,16,0.03,64,0.0255219,21.1338,"km1",28431,28430,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",2,16,0.03,64,0.0226505,21.1068,"km1",28638,28637,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",3,16,0.03,64,0.0220478,21.5322,"km1",28340,28340,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",4,16,0.03,64,0.0260416,21.1449,"km1",29441,29439,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",5,16,0.03,64,0.0241717,21.1946,"km1",28279,28278,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",1,2,0.03,64,0.025854,18.6111,"km1",2957,2957,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",2,2,0.03,64,0.0121796,17.7734,"km1",2841,2841,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",3,2,0.03,64,0.0164041,18.2704,"km1",2990,2990,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",4,2,0.03,64,0.0140508,18.0434,"km1",2861,2861,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",5,2,0.03,64,0.0096804,18.1809,"km1",3108,3108,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",1,64,0.03,64,0.0270464,25.3531,"km1",67470,67463,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",2,64,0.03,64,0.0281187,25.2506,"km1",67567,67555,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",3,64,0.03,64,0.0280496,25.412,"km1",66428,66418,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",4,64,0.03,64,0.0276615,25.5176,"km1",67032,67028,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",5,64,0.03,64,0.0288686,25.6274,"km1",68090,68085,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",1,8,0.03,64,0.0223159,20.1106,"km1",16560,16560,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",2,8,0.03,64,0.0257275,20.0695,"km1",17121,17118,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",3,8,0.03,64,0.0210475,20.1817,"km1",16883,16883,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",4,8,0.03,64,0.0173061,20.4608,"km1",17028,17028,"no"
"Mt-KaHyPar","hugebubbles-00010.mtx.hgr","no",5,8,0.03,64,0.0220803,20.2067,"km1",17295,17294,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",1,16,0.03,64,0.0299903,20.8269,"km1",479391,439615,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",2,16,0.03,64,0.0298396,22.2423,"km1",485853,449636,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",3,16,0.03,64,0.0299665,24.1988,"km1",477138,441600,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",4,16,0.03,64,0.0298951,23.7761,"km1",479432,439651,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",5,16,0.03,64,0.0296651,23.9962,"km1",483787,447989,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",1,2,0.03,64,0,8.57066,"km1",60114,60114,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",2,2,0.03,64,0,8.57037,"km1",60060,60060,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",3,2,0.03,64,0,8.54609,"km1",60277,60277,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",4,2,0.03,64,0,8.58444,"km1",64244,64244,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",5,2,0.03,64,0,8.465,"km1",60067,60067,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",1,64,0.03,64,0.0299819,65.1162,"km1",947399,750695,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",2,64,0.03,64,0.0299819,59.1199,"km1",938395,746609,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",3,64,0.03,64,0.0299819,58.8916,"km1",920849,730979,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",4,64,0.03,64,0.0299819,57.2621,"km1",947828,755576,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",5,64,0.03,64,0.0299819,63.615,"km1",937084,745370,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",1,8,0.03,64,0.0294114,20.1776,"km1",303977,290891,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",2,8,0.03,64,0.0296057,20.5052,"km1",307584,293735,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",3,8,0.03,64,0.0290148,24.0286,"km1",319752,310968,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",4,8,0.03,64,0.0299984,17.1485,"km1",326873,316015,"no"
"Mt-KaHyPar","HV15R.mtx.hgr","no",5,8,0.03,64,0.0226297,21.137,"km1",304208,292392,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",1,16,0.03,64,0.0283972,1.72823,"km1",33183,32742,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",2,16,0.03,64,0.0261419,1.73946,"km1",32976,32325,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",3,16,0.03,64,0.0239502,1.75088,"km1",32622,32310,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",4,16,0.03,64,0.0267772,1.79303,"km1",30879,30345,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",5,16,0.03,64,0.025729,1.81062,"km1",33723,32997,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",1,2,0.03,64,0.0226121,1.15095,"km1",4299,4299,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",2,2,0.03,64,0.0171963,1.15117,"km1",4533,4533,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",3,2,0.03,64,0.0213058,1.14211,"km1",4326,4326,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",4,2,0.03,64,0.0232434,1.14504,"km1",4467,4467,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",5,2,0.03,64,0.0263841,1.15351,"km1",4788,4788,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",1,64,0.03,64,0.0284589,3.65357,"km1",88800,83814,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",2,64,0.03,64,0.0285859,3.58605,"km1",87549,82629,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",3,64,0.03,64,0.0290941,3.78122,"km1",88428,83949,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",4,64,0.03,64,0.0276966,3.59516,"km1",88134,83421,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",5,64,0.03,64,0.0297294,3.96514,"km1",89289,84522,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",1,8,0.03,64,0.0285878,1.38936,"km1",17538,17460,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",2,8,0.03,64,0.0241884,1.44952,"km1",18114,18114,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",3,8,0.03,64,0.0258402,1.42428,"km1",18588,18588,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",4,8,0.03,64,0.0217902,1.42259,"km1",17988,17898,"no"
"Mt-KaHyPar","inline_1.mtx.hgr","no",5,8,0.03,64,0.029223,1.41517,"km1",19032,18834,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",1,16,0.03,64,0.0299989,2429.22,"km1",1656001,1214142,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",2,16,0.03,64,0.0299997,2277.37,"km1",1651751,1210266,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",3,16,0.03,64,0.0299997,2344.91,"km1",1607556,1174748,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",4,16,0.03,64,0.0299997,2281.03,"km1",1649034,1198712,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",5,16,0.03,64,0.0299997,2313.75,"km1",1606261,1159369,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",1,2,0.03,64,0.0299914,2182.07,"km1",309489,309489,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",2,2,0.03,64,0.0299872,2263.68,"km1",258765,258765,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",3,2,0.03,64,0.03,2252.1,"km1",318260,318260,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",4,2,0.03,64,0.0298494,2105.44,"km1",259983,259983,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",5,2,0.03,64,0.0299286,1994.96,"km1",334581,334581,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",1,64,0.03,64,0.0299993,5132.6,"km1",3048278,2190405,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",2,64,0.03,64,0.0299993,4991.65,"km1",3121328,2253327,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",3,64,0.03,64,0.0299993,4396.02,"km1",3017098,2170779,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",4,64,0.03,64,0.0299993,4665.8,"km1",3086115,2210476,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",5,64,0.03,64,0.0299993,5653.98,"km1",3039856,2189009,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",1,8,0.03,64,0.0299997,1980.85,"km1",1286340,1045904,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",2,8,0.03,64,0.0299995,2110.51,"km1",1242126,1005475,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",3,8,0.03,64,0.0299892,2183.03,"km1",1218296,989638,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",4,8,0.03,64,0.0299997,2039.92,"km1",1282896,1057145,"no"
"Mt-KaHyPar","it-2004.mtx.hgr","no",5,8,0.03,64,0.0298943,2101.36,"km1",1301151,1046636,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",1,16,0.03,64,0.03,1501.21,"km1",4716316,4574221,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",2,16,0.03,64,0.0299996,1533.2,"km1",4761689,4618001,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",3,16,0.03,64,0.03,1508.24,"km1",4745107,4602817,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",4,16,0.03,64,0.03,1465.85,"km1",4773838,4616216,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",5,16,0.03,64,0.0293696,1589.32,"km1",4734931,4580887,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",1,2,0.03,64,0.000781884,491.567,"km1",1712442,1712442,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",2,2,0.03,64,7.17601e-07,510.382,"km1",1744932,1744932,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",3,2,0.03,64,0.00276255,510.315,"km1",1735519,1735519,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",4,2,0.03,64,0.00162699,498.257,"km1",1718569,1718569,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",5,2,0.03,64,0.00135934,503.106,"km1",1733466,1733466,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",1,64,0.03,64,0.0138004,1552.53,"km1",5791173,5536229,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",2,64,0.03,64,0.0194251,1777.49,"km1",5769746,5519166,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",3,64,0.03,64,0.0176201,1852.9,"km1",5770225,5522298,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",4,64,0.03,64,0.0189162,1714.34,"km1",5776370,5527942,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",5,64,0.03,64,0.025717,1828.87,"km1",5755559,5504571,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",1,8,0.03,64,0.0262699,1358.92,"km1",4023624,3930233,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",2,8,0.03,64,0.0297308,1259.01,"km1",4080831,3984184,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",3,8,0.03,64,0.0281764,1231.89,"km1",3959417,3865141,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",4,8,0.03,64,0.0241803,1326.08,"km1",4046736,3951623,"no"
"Mt-KaHyPar","kmer_P1a.mtx.hgr","no",5,8,0.03,64,0.0251776,1363.01,"km1",4028322,3933160,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",1,16,0.03,64,0.029859,1.42648,"km1",21332,21059,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",2,16,0.03,64,0.027305,1.4254,"km1",20804,20489,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",3,16,0.03,64,0.0289517,1.43666,"km1",20818,20524,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",4,16,0.03,64,0.0283636,1.48307,"km1",21609,21336,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",5,16,0.03,64,0.0283972,1.42566,"km1",20860,20601,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",1,2,0.03,64,0.0135328,1.12406,"km1",3269,3269,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",2,2,0.03,64,0.020002,1.12479,"km1",3248,3248,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",3,2,0.03,64,0.00197647,1.12606,"km1",3416,3416,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",4,2,0.03,64,0.0218588,1.12833,"km1",3220,3220,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",5,2,0.03,64,0.0256185,1.13522,"km1",3353,3353,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",1,64,0.03,64,0.0293703,2.12544,"km1",56595,54432,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",2,64,0.03,64,0.0296391,2.17725,"km1",56693,54628,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",3,64,0.03,64,0.0298407,2.158,"km1",57659,55531,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",4,64,0.03,64,0.0298407,2.13544,"km1",56224,54082,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",5,64,0.03,64,0.0299751,2.23275,"km1",56378,54173,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",1,8,0.03,64,0.0248349,1.28631,"km1",12425,12341,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",2,8,0.03,64,0.0257759,1.28474,"km1",12215,12152,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",3,8,0.03,64,0.0281283,1.27651,"km1",11998,11872,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",4,8,0.03,64,0.0218356,1.267,"km1",12229,12124,"no"
"Mt-KaHyPar","ldoor.mtx.hgr","no",5,8,0.03,64,0.0206594,1.2784,"km1",11809,11683,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",1,16,0.03,64,0.0279701,0.81217,"km1",13062,12789,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",2,16,0.03,64,0.0274315,0.84415,"km1",13706,13412,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",3,16,0.03,64,0.0274315,0.893814,"km1",13552,13237,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",4,16,0.03,64,0.0290474,0.872937,"km1",12901,12544,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",5,16,0.03,64,0.0279701,0.861135,"km1",13244,12950,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",1,2,0.03,64,0.0172172,0.554038,"km1",1806,1806,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",2,2,0.03,64,0.0252967,0.574163,"km1",1729,1729,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",3,2,0.03,64,0.00218341,0.577145,"km1",1743,1743,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",4,2,0.03,64,0.0288941,0.548801,"km1",1736,1736,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",5,2,0.03,64,0.0149953,0.570654,"km1",1785,1785,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",1,64,0.03,64,0.0298553,1.51257,"km1",33229,31024,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",2,64,0.03,64,0.0298553,1.40323,"km1",34006,32025,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",3,64,0.03,64,0.0298553,1.40336,"km1",33922,31801,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",4,64,0.03,64,0.0298553,1.4341,"km1",33705,31584,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",5,64,0.03,64,0.0298553,1.39796,"km1",34188,32039,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",1,8,0.03,64,0.0217956,0.745936,"km1",7798,7714,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",2,8,0.03,64,0.0153319,0.712261,"km1",8050,7924,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",3,8,0.03,64,0.0184676,0.721549,"km1",7651,7567,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",4,8,0.03,64,0.0170825,0.741015,"km1",8239,8092,"no"
"Mt-KaHyPar","msdoor.mtx.hgr","no",5,8,0.03,64,0.02597,0.714546,"km1",7791,7665,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",1,16,0.03,64,0.0296702,67.1983,"km1",580500,559714,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",2,16,0.03,64,0.0299655,77.3054,"km1",617969,595239,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",3,16,0.03,64,0.0299866,72.5262,"km1",596867,575523,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",4,16,0.03,64,0.03,70.6118,"km1",600489,578586,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",5,16,0.03,64,0.0299923,72.2967,"km1",585217,563545,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",1,2,0.03,64,5.7036e-05,25.7151,"km1",115631,115631,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",2,2,0.03,64,0.000351323,21.7912,"km1",109200,109200,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",3,2,0.03,64,0.00328293,27.0729,"km1",131256,131256,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",4,2,0.03,64,0.019989,27.9543,"km1",132255,132255,"no"
"Mt-KaHyPar","nlpkkt160.mtx.hgr","no",5,2,0.03,64,0.00573428,26.9066,"km1",133611,133611,"no"
